"Gene_ID","Module"
"gene-SKIL|SKIL","pink"
"gene-PRKCI|PRKCI","red"
"gene-PHC3|PHC3","yellow"
"gene-GPR160|GPR160","tan"
"gene-LRRC31|LRRC31","brown4"
"gene-SAMD7|SAMD7","blue"
"gene-LRRC34|LRRC34","brown4"
"gene-SEC62|SEC62","turquoise"
"gene-MYNN|MYNN","turquoise"
"gene-MECOM|MECOM","darkmagenta"
"gene-LOC100227840|LOC100227840","grey"
"gene-GOLIM4|GOLIM4","darkgreen"
"gene-SERPINI1|SERPINI1","white"
"gene-PDCD10|PDCD10","turquoise"
"gene-SI|SI","violet"
"gene-SLITRK3|SLITRK3","pink"
"gene-BCHE|BCHE","salmon"
"gene-LOC115496398|LOC115496398","grey"
"gene-LOC140684720|LOC140684720","purple"
"gene-NMD3|NMD3","cyan"
"gene-ARL14|ARL14","blue"
"gene-PPM1L|PPM1L","brown"
"gene-LOC140684721|LOC140684721","royalblue"
"gene-B3GALNT1|B3GALNT1","darkred"
"gene-KPNA4|KPNA4","greenyellow"
"gene-LOC115496484|LOC115496484","magenta"
"gene-SMC4|SMC4","green"
"gene-IFT80|IFT80","black"
"gene-TRIM59|TRIM59","turquoise"
"gene-CARD8|CARD8","orangered4"
"gene-SCHIP1|SCHIP1","lightcyan"
"gene-LOC115496402|LOC115496402","purple"
"gene-MFSD1|MFSD1","midnightblue"
"gene-RARRES1|RARRES1","darkslateblue"
"gene-GFM1|GFM1","brown"
"gene-LOC105759531|LOC105759531","cyan"
"gene-MLF1|MLF1","brown"
"gene-LOC140684730|LOC140684730","plum2"
"gene-RSRC1|RSRC1","turquoise"
"gene-VEPH1|VEPH1","bisque4"
"gene-CCNL1|CCNL1","black"
"gene-LEKR1|LEKR1","blue"
"gene-TIPARP|TIPARP","blue"
"gene-KCNAB1|KCNAB1","cyan"
"gene-SSR3|SSR3","magenta"
"gene-GMPS|GMPS","turquoise"
"gene-LOC140684680|LOC140684680","grey"
"gene-PLCH1|PLCH1","darkmagenta"
"gene-SLC33A1|SLC33A1","turquoise"
"gene-C9H3orf33|C9H3orf33","red"
"gene-MME|MME","white"
"gene-RAP2B|RAP2B","plum1"
"gene-DHX36|DHX36","turquoise"
"gene-LOC140684681|LOC140684681","tan"
"gene-ARHGEF26|ARHGEF26","violet"
"gene-P2RY1|P2RY1","darkgreen"
"gene-SUCNR1|SUCNR1","darkolivegreen"
"gene-MBNL1|MBNL1","green"
"gene-AADAC|AADAC","turquoise"
"gene-IGSF10|IGSF10","orange"
"gene-LOC140684752|LOC140684752","grey"
"gene-P2RY12|P2RY12","green"
"gene-P2RY13|P2RY13","purple"
"gene-P2RY14|P2RY14","lightpink4"
"gene-GPR171|GPR171","grey60"
"gene-CLRN1|CLRN1","green"
"gene-SIAH2|SIAH2","green"
"gene-ERICH6|ERICH6","blue"
"gene-SELENOT|SELENOT","magenta"
"gene-EIF2A|EIF2A","turquoise"
"gene-LOC115496387|LOC115496387","darkgreen"
"gene-LOC115496385|LOC115496385","paleturquoise"
"gene-SERP1|SERP1","magenta"
"gene-TSC22D2|TSC22D2","midnightblue"
"gene-LOC140684754|LOC140684754","grey"
"gene-PFN2|PFN2","brown"
"gene-RNF13|RNF13","sienna3"
"gene-COMMD2|COMMD2","black"
"gene-TM4SF1|TM4SF1","blue"
"gene-WWTR1|WWTR1","red"
"gene-TM4SF4|TM4SF4","black"
"gene-TM4SF18|TM4SF18","salmon"
"gene-LOC115496394|LOC115496394","grey60"
"gene-GYG1|GYG1","red"
"gene-LOC121470438|LOC121470438","darkgreen"
"gene-CP|CP","midnightblue"
"gene-HPS3|HPS3","grey"
"gene-LOC100229371|LOC100229371","grey"
"gene-LOC140684698|LOC140684698","white"
"gene-USP3|USP3","turquoise"
"gene-HERC1|HERC1","pink"
"gene-LOC121470544|LOC121470544","red"
"gene-FBXL22|FBXL22","red"
"gene-DAPK2|DAPK2","cyan"
"gene-TBC1D2B|TBC1D2B","green"
"gene-CIB2|CIB2","purple"
"gene-DNAJA4|DNAJA4","blue"
"gene-IDH3A|IDH3A","brown"
"gene-ACSBG1|ACSBG1","blue"
"gene-SKIC8|SKIC8","darkred"
"gene-LOC140684795|LOC140684795","yellow"
"gene-IREB2|IREB2","brown"
"gene-CHRNA5|CHRNA5","green"
"gene-CHRNA3|CHRNA3","black"
"gene-HYKK|HYKK","magenta"
"gene-PSMA4|PSMA4","greenyellow"
"gene-SCAPER|SCAPER","yellow"
"gene-NRG4|NRG4","brown"
"gene-TMEM266|TMEM266","yellow"
"gene-UBE2Q2|UBE2Q2","turquoise"
"gene-FBXO22|FBXO22","greenyellow"
"gene-ETFA|ETFA","brown"
"gene-RCN2|RCN2","blue"
"gene-PSTPIP1|PSTPIP1","green"
"gene-LOC140684831|LOC140684831","brown"
"gene-PEAK1|PEAK1","pink"
"gene-TSPAN3|TSPAN3","brown"
"gene-HMG20A|HMG20A","red"
"gene-LINGO1|LINGO1","grey"
"gene-LOC140684772|LOC140684772","blue"
"gene-CSPG4|CSPG4","blue"
"gene-SNX33|SNX33","brown"
"gene-SNUPN|SNUPN","pink"
"gene-PTPN9|PTPN9","red"
"gene-SIN3A|SIN3A","darkmagenta"
"gene-MAN2C1|MAN2C1","steelblue"
"gene-NEIL1|NEIL1","salmon"
"gene-COMMD4|COMMD4","greenyellow"
"gene-PPCDC|PPCDC","turquoise"
"gene-LOC100229886|LOC100229886","blue"
"gene-LOC140684806|LOC140684806","darkorange2"
"gene-LOC140684807|LOC140684807","violet"
"gene-LOC140684808|LOC140684808","bisque4"
"gene-LOC140684794|LOC140684794","yellow"
"gene-LOC121470534|LOC121470534","grey"
"gene-LOC140684789|LOC140684789","darkorange2"
"gene-LOC140684809|LOC140684809","darkorange2"
"gene-LOC140684810|LOC140684810","red"
"gene-LOC140684812|LOC140684812","tan"
"gene-SCAMP5|SCAMP5","turquoise"
"gene-RPP25|RPP25","coral1"
"gene-LOC140684769|LOC140684769","sienna3"
"gene-COX5A|COX5A","greenyellow"
"gene-FAM219B|FAM219B","plum2"
"gene-MPI|MPI","green"
"gene-SCAMP2|SCAMP2","brown"
"gene-ULK3|ULK3","orangered4"
"gene-CSK|CSK","pink"
"gene-LOC100230890|LOC100230890","salmon"
"gene-LOC100231840|LOC100231840","salmon"
"gene-CLK3|CLK3","yellow"
"gene-EDC3|EDC3","skyblue"
"gene-ARID3B|ARID3B","purple"
"gene-LOC115496608|LOC115496608","sienna3"
"gene-UBL7|UBL7","salmon4"
"gene-SEMA7A|SEMA7A","yellow"
"gene-ISLR|ISLR","violet"
"gene-PML|PML","blue"
"gene-LOXL1|LOXL1","darkgreen"
"gene-INSYN1|INSYN1","grey"
"gene-CD276|CD276","paleturquoise"
"gene-NPTN|NPTN","turquoise"
"gene-NEO1|NEO1","darkturquoise"
"gene-LOC115496629|LOC115496629","salmon"
"gene-ADPGK|ADPGK","cyan"
"gene-BBS4|BBS4","cyan"
"gene-ARIH1|ARIH1","turquoise"
"gene-HEXA|HEXA","cyan"
"gene-CELF6|CELF6","grey"
"gene-PARP6|PARP6","tan"
"gene-PKM|PKM","brown"
"gene-GRAMD2A|GRAMD2A","blue"
"gene-SENP8|SENP8","brown"
"gene-AP3B2|AP3B2","tan"
"gene-MYO9A|MYO9A","green"
"gene-CPEB1|CPEB1","black"
"gene-RPS17|RPS17","magenta"
"gene-LOC115496735|LOC115496735","darkgreen"
"gene-PATL2|PATL2","purple"
"gene-B2M|B2M","green"
"gene-CSNK1G1|CSNK1G1","pink"
"gene-PCLAF|PCLAF","darkgreen"
"gene-SNX1|SNX1","midnightblue"
"gene-SNX22|SNX22","green"
"gene-PPIB|PPIB","magenta"
"gene-TRIP4|TRIP4","yellow"
"gene-ZNF609|ZNF609","turquoise"
"gene-OAZ2|OAZ2","saddlebrown"
"gene-RBPMS2|RBPMS2","black"
"gene-DUOX2|DUOX2","thistle1"
"gene-NMB|NMB","thistle1"
"gene-SORD|SORD","turquoise"
"gene-SEC11A|SEC11A","black"
"gene-ALPK3|ALPK3","blue"
"gene-ZNF592|ZNF592","turquoise"
"gene-LOC105760451|LOC105760451","coral1"
"gene-LOC116808782|LOC116808782","yellow"
"gene-LOC100226446|LOC100226446","coral1"
"gene-LOC100223574|LOC100223574","turquoise"
"gene-LOC100220663|LOC100220663","black"
"gene-RAB8B|RAB8B","turquoise"
"gene-LOC140684799|LOC140684799","yellow"
"gene-RPS27L|RPS27L","brown"
"gene-LACTB|LACTB","brown"
"gene-TPM1|TPM1","plum2"
"gene-TLN2|TLN2","lightgreen"
"gene-VPS13C|VPS13C","grey"
"gene-LOC100224303|LOC100224303","blue"
"gene-RORA|RORA","red"
"gene-ICE2|ICE2","red"
"gene-ANXA2|ANXA2","cyan"
"gene-BNIP2|BNIP2","lightcyan"
"gene-LOC121470501|LOC121470501","grey"
"gene-GTF2A2|GTF2A2","black"
"gene-OTUD7A|OTUD7A","grey"
"gene-GCNT3|GCNT3","red"
"gene-TRPM1|TRPM1","white"
"gene-KLF13|KLF13","orange"
"gene-MTMR10|MTMR10","lightgreen"
"gene-FAN1|FAN1","darkgreen"
"gene-MPHOSPH10|MPHOSPH10","red"
"gene-MCEE|MCEE","grey"
"gene-APBA2|APBA2","grey"
"gene-TJP1|TJP1","midnightblue"
"gene-LOC100224497|LOC100224497","yellow"
"gene-TM2D3|TM2D3","floralwhite"
"gene-LRRC49|LRRC49","green"
"gene-MAPDA|MAPDA","violet"
"gene-LARP6|LARP6","green"
"gene-LOC100228395|LOC100228395","red"
"gene-THSD4|THSD4","lightgreen"
"gene-CCNB2|CCNB2","blue"
"gene-MYO1E|MYO1E","pink"
"gene-RNF111|RNF111","purple"
"gene-SLTM|SLTM","grey"
"gene-MINDY2|MINDY2","turquoise"
"gene-ADAM10|ADAM10","purple"
"gene-LIPC|LIPC","turquoise"
"gene-AQP9|AQP9","brown"
"gene-ALDH1A2|ALDH1A2","turquoise"
"gene-LOC115496624|LOC115496624","grey"
"gene-LOC140684765|LOC140684765","darkmagenta"
"gene-CGNL1|CGNL1","ivory"
"gene-MYZAP|MYZAP","turquoise"
"gene-TCF12|TCF12","salmon"
"gene-ZNF280D|ZNF280D","grey"
"gene-MNS1|MNS1","yellow"
"gene-TEX9|TEX9","tan"
"gene-RFX7|RFX7","orange"
"gene-PRTG|PRTG","turquoise"
"gene-NEDD4|NEDD4","darkred"
"gene-DNAAF4|DNAAF4","blue"
"gene-PYGO1|PYGO1","ivory"
"gene-CCPG1|CCPG1","turquoise"
"gene-RAB27A|RAB27A","turquoise"
"gene-PIGB|PIGB","darkred"
"gene-RSL24D1|RSL24D1","darkred"
"gene-UNC13C|UNC13C","blue"
"gene-ONECUT1|ONECUT1","pink"
"gene-ATOSA|ATOSA","red"
"gene-ARPP19|ARPP19","brown"
"gene-MYO5C|MYO5C","blue"
"gene-MYO5A|MYO5A","blue"
"gene-GNB5|GNB5","lightyellow"
"gene-BCL2L10|BCL2L10","lightgreen"
"gene-MAPK6|MAPK6","brown"
"gene-LEO1|LEO1","brown"
"gene-LOC100228347|LOC100228347","pink"
"gene-TMOD2|TMOD2","white"
"gene-LYSMD2|LYSMD2","sienna3"
"gene-SCG3|SCG3","blue"
"gene-AP4E1|AP4E1","yellow"
"gene-TNFAIP8L3|TNFAIP8L3","red"
"gene-DMXL2|DMXL2","turquoise"
"gene-LOC140684814|LOC140684814","red"
"gene-SEMA6D|SEMA6D","yellowgreen"
"gene-SLC24A5|SLC24A5","yellow"
"gene-MYEF2|MYEF2","plum2"
"gene-LOC115496552|LOC115496552","violet"
"gene-SLC12A1|SLC12A1","blue"
"gene-LOC140684832|LOC140684832","cyan"
"gene-DUT|DUT","midnightblue"
"gene-FBN1|FBN1","lightyellow"
"gene-CEP152|CEP152","yellow"
"gene-SHC4|SHC4","lightgreen"
"gene-LOC115496578|LOC115496578","yellow"
"gene-FGF7|FGF7","red"
"gene-DTWD1|DTWD1","darkred"
"gene-SECISBP2L|SECISBP2L","brown"
"gene-COPS2|COPS2","greenyellow"
"gene-GALK2|GALK2","skyblue3"
"gene-AFG2B|AFG2B","darkseagreen4"
"gene-C10H15orf48|C10H15orf48","magenta"
"gene-SLC30A4|SLC30A4","turquoise"
"gene-LOC101234123|LOC101234123","green"
"gene-BLOC1S6|BLOC1S6","brown"
"gene-SQOR|SQOR","brown"
"gene-LOC100190699|LOC100190699","magenta"
"gene-SPPL2A|SPPL2A","turquoise"
"gene-TRPM7|TRPM7","turquoise"
"gene-USP50|USP50","magenta"
"gene-USP8|USP8","turquoise"
"gene-GABPB1|GABPB1","turquoise"
"gene-HDC|HDC","green"
"gene-GATM|GATM","brown"
"gene-PDE8A|PDE8A","blue"
"gene-LOC140684821|LOC140684821","darkslateblue"
"gene-FSD2|FSD2","steelblue"
"gene-LOC121468063|LOC121468063","grey"
"gene-LOC115496736|LOC115496736","palevioletred3"
"gene-WHAMM|WHAMM","blue"
"gene-HOMER2|HOMER2","brown"
"gene-LOC121470542|LOC121470542","black"
"gene-RAMAC|RAMAC","grey"
"gene-C10H15orf40|C10H15orf40","lightcyan1"
"gene-BTBD1|BTBD1","sienna3"
"gene-TM6SF1|TM6SF1","turquoise"
"gene-HDGFL3|HDGFL3","blue"
"gene-BNC1|BNC1","darkmagenta"
"gene-SH3GL3|SH3GL3","blue"
"gene-LOC100232247|LOC100232247","grey"
"gene-ADAMTSL3|ADAMTSL3","turquoise"
"gene-SAXO2|SAXO2","darkorange2"
"gene-EFL1|EFL1","royalblue"
"gene-LOC140684763|LOC140684763","paleturquoise"
"gene-MEX3B|MEX3B","blue"
"gene-LOC115496651|LOC115496651","paleturquoise"
"gene-TMC3|TMC3","darkgreen"
"gene-CFAP161|CFAP161","magenta"
"gene-LOC121470543|LOC121470543","tan"
"gene-IL16|IL16","blue"
"gene-STARD5|STARD5","greenyellow"
"gene-TLNRD1|TLNRD1","red"
"gene-MESD|MESD","brown"
"gene-CEMIP|CEMIP","yellow"
"gene-LOC121470507|LOC121470507","yellow"
"gene-ABHD17C|ABHD17C","brown"
"gene-ARNT2|ARNT2","plum1"
"gene-LOC116808803|LOC116808803","antiquewhite4"
"gene-FAH|FAH","grey60"
"gene-BCL2A1|BCL2A1","purple"
"gene-ZFAND6|ZFAND6","black"
"gene-MTHFS|MTHFS","brown"
"gene-WDR93|WDR93","grey"
"gene-PEX11A|PEX11A","pink"
"gene-PLIN1|PLIN1","paleturquoise"
"gene-LOC100220690|LOC100220690","navajowhite2"
"gene-KIF7|KIF7","paleturquoise"
"gene-TICRR|TICRR","darkmagenta"
"gene-FANCI|FANCI","purple"
"gene-POLG|POLG","orangered4"
"gene-ABHD2|ABHD2","turquoise"
"gene-MFGE8|MFGE8","turquoise"
"gene-HAPLN3|HAPLN3","salmon"
"gene-ACAN|ACAN","salmon"
"gene-AEN|AEN","purple"
"gene-DET1|DET1","lightgreen"
"gene-MRPS11|MRPS11","turquoise"
"gene-MRPL46|MRPL46","red"
"gene-NTRK3|NTRK3","paleturquoise"
"gene-AGBL1|AGBL1","purple"
"gene-KLHL25|KLHL25","turquoise"
"gene-AKAP13|AKAP13","cyan"
"gene-SLCO3A1|SLCO3A1","red"
"gene-FAM174B|FAM174B","turquoise"
"gene-LOC115496638|LOC115496638","grey"
"gene-RGMA|RGMA","blue"
"gene-CHD2|CHD2","darkseagreen4"
"gene-MCTP2|MCTP2","darkorange"
"gene-LOC140684777|LOC140684777","royalblue"
"gene-NR2F2|NR2F2","red"
"gene-LOC115496654|LOC115496654","royalblue"
"gene-LOC121470515|LOC121470515","magenta"
"gene-ARRDC4|ARRDC4","orange"
"gene-PGPEP1L|PGPEP1L","darkgreen"
"gene-LOC100232173|LOC100232173","lightyellow"
"gene-IGF1R|IGF1R","salmon"
"gene-SYNM|SYNM","bisque4"
"gene-LRRC28|LRRC28","brown"
"gene-LOC116808792|LOC116808792","yellow"
"gene-MEF2A|MEF2A","blue"
"gene-LYSMD4|LYSMD4","lightyellow"
"gene-ADAMTS17|ADAMTS17","brown"
"gene-CERS3|CERS3","grey"
"gene-LOC140684767|LOC140684767","pink"
"gene-LINS1|LINS1","grey"
"gene-ASB7|ASB7","red"
"gene-ALDH1A3|ALDH1A3","plum1"
"gene-LRRK1|LRRK1","green"
"gene-CHSY1|CHSY1","blue"
"gene-SELENOS|SELENOS","midnightblue"
"gene-SNRPA1|SNRPA1","darkred"
"gene-PCSK6|PCSK6","green"
"gene-PLEKHO2|PLEKHO2","green"
"gene-CLPX|CLPX","brown"
"gene-UBAP1L|UBAP1L","blue"
"gene-SPG21|SPG21","brown"
"gene-PDCD7|PDCD7","white"
"gene-RASL12|RASL12","lightyellow"
"gene-KBTBD13|KBTBD13","blue"
"gene-SLC51B|SLC51B","royalblue"
"gene-CILP|CILP","steelblue"
"gene-MTFMT|MTFMT","mediumpurple3"
"gene-LOC100221534|LOC100221534","red"
"gene-PARP16|PARP16","greenyellow"
"gene-IGDCC3|IGDCC3","grey"
"gene-IGDCC4|IGDCC4","lightgreen"
"gene-DPP8|DPP8","turquoise"
"gene-SLC24A1|SLC24A1","grey"
"gene-HACD3|HACD3","turquoise"
"gene-INTS14|INTS14","turquoise"
"gene-DENND4A|DENND4A","pink"
"gene-MEGF11|MEGF11","white"
"gene-RAB11A|RAB11A","turquoise"
"gene-LOC140684792|LOC140684792","purple"
"gene-DIS3L|DIS3L","turquoise"
"gene-TIPIN|TIPIN","orangered4"
"gene-LOC115496737|LOC115496737","black"
"gene-SMAD6|SMAD6","blue"
"gene-LOC100190622|LOC100190622","pink"
"gene-LOC140684766|LOC140684766","pink"
"gene-LCTL|LCTL","royalblue"
"gene-MAP2K1|MAP2K1","turquoise"
"gene-SNAPC5|SNAPC5","turquoise"
"gene-RPL4|RPL4","magenta"
"gene-LOC115496740|LOC115496740","blue"
"gene-LOC140684828|LOC140684828","greenyellow"
"gene-ZWILCH|ZWILCH","red"
"gene-AAGAB|AAGAB","navajowhite2"
"gene-IQCH|IQCH","red"
"gene-LOC140684823|LOC140684823","blue"
"gene-MAP2K5|MAP2K5","turquoise"
"gene-C10H15orf61|C10H15orf61","magenta"
"gene-LOC121470524|LOC121470524","darkgreen"
"gene-PIAS1|PIAS1","yellow"
"gene-CALML4|CALML4","grey"
"gene-CLN6|CLN6","sienna3"
"gene-ITGA11|ITGA11","yellowgreen"
"gene-FEM1B|FEM1B","turquoise"
"gene-CORO2B|CORO2B","lightgreen"
"gene-ANP32A|ANP32A","black"
"gene-LOC115490584|LOC115490584","yellow"
"gene-GLCE|GLCE","brown4"
"gene-PAQR5|PAQR5","salmon"
"gene-KIF23|KIF23","green"
"gene-TLE3|TLE3","yellow"
"gene-UACA|UACA","red"
"gene-MORF4L1|MORF4L1","brown"
"gene-CTDSPL2|CTDSPL2","turquoise"
"gene-LOC115496566|LOC115496566","yellow"
"gene-ADAMTS7|ADAMTS7","floralwhite"
"gene-CIAO2A|CIAO2A","black"
"gene-SPG11|SPG11","purple"
"gene-EIF3J|EIF3J","turquoise"
"gene-GOLM2|GOLM2","blue"
"gene-FRMD5|FRMD5","salmon"
"gene-WDR76|WDR76","yellow"
"gene-RASGRF1|RASGRF1","grey"
"gene-BLM|BLM","mediumpurple3"
"gene-CTSH|CTSH","grey"
"gene-TMED3|TMED3","blue"
"gene-ANPEP|ANPEP","lightyellow"
"gene-ZNF710|ZNF710","green"
"gene-AP3S2|AP3S2","greenyellow"
"gene-IDH2|IDH2","lightgreen"
"gene-SEMA4B|SEMA4B","pink"
"gene-CKMT1A|CKMT1A","grey"
"gene-PPIP5K1|PPIP5K1","yellow"
"gene-MAP1A|MAP1A","brown4"
"gene-PRC1|PRC1","darkorange"
"gene-FES|FES","darkorange"
"gene-FURIN|FURIN","coral1"
"gene-LOC115496557|LOC115496557","midnightblue"
"gene-CIB1|CIB1","blue"
"gene-GDPGP1|GDPGP1","white"
"gene-LOC100225172|LOC100225172","lightcyan1"
"gene-HDDC3|HDDC3","magenta"
"gene-VPS33B|VPS33B","black"
"gene-RCCD1|RCCD1","black"
"gene-UNC45A|UNC45A","red"
"gene-LOC121470512|LOC121470512","royalblue"
"gene-MAN2A2|MAN2A2","turquoise"
"gene-MFAP1|MFAP1","lightgreen"
"gene-HYPK|HYPK","magenta"
"gene-SERINC4|SERINC4","black"
"gene-SERF2|SERF2","magenta"
"gene-PDIA3|PDIA3","midnightblue"
"gene-TP53BP1|TP53BP1","pink"
"gene-LOC140684820|LOC140684820","yellow"
"gene-TUBGCP4|TUBGCP4","yellow"
"gene-LOC140684817|LOC140684817","lightyellow"
"gene-LOC140684816|LOC140684816","yellow"
"gene-IQGAP1|IQGAP1","cyan"
"gene-LOC140684778|LOC140684778","black"
"gene-NKD1|NKD1","darkgrey"
"gene-SNX20|SNX20","green"
"gene-CYLD|CYLD","brown"
"gene-LOC121470597|LOC121470597","turquoise"
"gene-SALL1|SALL1","lightcyan"
"gene-LOC140684856|LOC140684856","salmon"
"gene-LOC115496799|LOC115496799","maroon"
"gene-TOX3|TOX3","brown4"
"gene-CHD9|CHD9","darkorange"
"gene-IRX3|IRX3","grey"
"gene-LOC105758733|LOC105758733","darkgreen"
"gene-RBL2|RBL2","maroon"
"gene-AKTIP|AKTIP","magenta"
"gene-LOC140684871|LOC140684871","blue"
"gene-FTO|FTO","grey"
"gene-MMP2|MMP2","cyan"
"gene-LOC105758737|LOC105758737","brown"
"gene-LPCAT2|LPCAT2","green"
"gene-CAPNS2|CAPNS2","steelblue"
"gene-SLC12A4|SLC12A4","purple"
"gene-LOC140684895|LOC140684895","violet"
"gene-LOC100220796|LOC100220796","purple"
"gene-DDX28|DDX28","brown"
"gene-DUS2|DUS2","black"
"gene-NFATC3|NFATC3","turquoise"
"gene-LOC101233626|LOC101233626","green"
"gene-ESRP2|ESRP2","navajowhite2"
"gene-PLA2G15|PLA2G15","turquoise"
"gene-SMPD3|SMPD3","green"
"gene-SLC7A6|SLC7A6","green"
"gene-LOC105758756|LOC105758756","black"
"gene-PRMT7|PRMT7","navajowhite2"
"gene-SLC7A6OS|SLC7A6OS","skyblue"
"gene-LOC115496886|LOC115496886","paleturquoise"
"gene-OSGIN1|OSGIN1","midnightblue"
"gene-SLC38A8|SLC38A8","red"
"gene-DNAAF1|DNAAF1","lightyellow"
"gene-MBTPS1|MBTPS1","turquoise"
"gene-HSDL1|HSDL1","lightyellow"
"gene-HSF4|HSF4","violet"
"gene-TRADD|TRADD","grey"
"gene-LOC140684841|LOC140684841","pink"
"gene-B3GNT9|B3GNT9","black"
"gene-PHAF1|PHAF1","brown"
"gene-CBFB|CBFB","green"
"gene-GNAO1|GNAO1","orange"
"gene-AMFR|AMFR","turquoise"
"gene-NUDT21|NUDT21","magenta"
"gene-OGFOD1|OGFOD1","brown"
"gene-BBS2|BBS2","white"
"gene-LOC100190094|LOC100190094","salmon"
"gene-LOC100190731|LOC100190731","salmon"
"gene-NUP93|NUP93","darkorange"
"gene-SLC12A3|SLC12A3","yellow"
"gene-TMEM170A|TMEM170A","red"
"gene-CFDP1|CFDP1","sienna3"
"gene-LOC140684853|LOC140684853","lightyellow"
"gene-BCAR1|BCAR1","lightgreen"
"gene-LOC115496876|LOC115496876","paleturquoise"
"gene-FA2H|FA2H","turquoise"
"gene-LOC100227651|LOC100227651","orangered4"
"gene-WDR59|WDR59","yellow"
"gene-ZNRF1|ZNRF1","magenta"
"gene-MLKL|MLKL","grey"
"gene-LOC116808825|LOC116808825","purple"
"gene-RFWD3|RFWD3","darkseagreen4"
"gene-GLG1|GLG1","turquoise"
"gene-PDPR|PDPR","turquoise"
"gene-ST3GAL2|ST3GAL2","skyblue"
"gene-FCSK|FCSK","yellow"
"gene-COG4|COG4","skyblue"
"gene-SF3B3|SF3B3","turquoise"
"gene-IL34|IL34","blue"
"gene-MTSS2|MTSS2","palevioletred3"
"gene-VAC14|VAC14","turquoise"
"gene-LOC115496758|LOC115496758","steelblue"
"gene-CMTR2|CMTR2","tan"
"gene-SLC38A7|SLC38A7","blue"
"gene-CALB2|CALB2","darkolivegreen"
"gene-LOC140684846|LOC140684846","turquoise"
"gene-GOT2|GOT2","turquoise"
"gene-CNOT1|CNOT1","lightgreen"
"gene-LOC115496895|LOC115496895","red"
"gene-SETD6|SETD6","red"
"gene-LOC100232364|LOC100232364","darkorange2"
"gene-SLC9A5|SLC9A5","green"
"gene-ATP6V0D1|ATP6V0D1","turquoise"
"gene-HSD11B2|HSD11B2","antiquewhite4"
"gene-FHOD1|FHOD1","red"
"gene-TPPP3|TPPP3","brown"
"gene-PLEKHG4|PLEKHG4","darkgrey"
"gene-ZDHHC1|ZDHHC1","royalblue"
"gene-LOC100220861|LOC100220861","blue"
"gene-EXOSC6|EXOSC6","blue"
"gene-AARS1|AARS1","turquoise"
"gene-ACD|ACD","yellow"
"gene-CARMIL2|CARMIL2","green"
"gene-CTCF|CTCF","pink"
"gene-RIPOR1|RIPOR1","red"
"gene-LOC140684868|LOC140684868","darkorange"
"gene-LOC115496818|LOC115496818","grey60"
"gene-LOC100223250|LOC100223250","magenta"
"gene-LOC100232832|LOC100232832","blue"
"gene-LCAT|LCAT","turquoise"
"gene-MATCAP1|MATCAP1","salmon"
"gene-TMEM208|TMEM208","magenta"
"gene-EXOC3L1|EXOC3L1","plum2"
"gene-CTRL|CTRL","blue"
"gene-E2F4|E2F4","yellow"
"gene-ELMO3|ELMO3","brown"
"gene-PSKH1|PSKH1","pink"
"gene-NRN1L|NRN1L","yellow"
"gene-EDC4|EDC4","cyan"
"gene-NUTF2|NUTF2","greenyellow"
"gene-LOC100227074|LOC100227074","blue"
"gene-LOC140684877|LOC140684877","tan"
"gene-LOC105758643|LOC105758643","purple"
"gene-RANBP10|RANBP10","blue"
"gene-PLLP|PLLP","lightcyan"
"gene-CENPT|CENPT","magenta"
"gene-THAP11|THAP11","turquoise"
"gene-ARL2BP|ARL2BP","black"
"gene-RSPRY1|RSPRY1","turquoise"
"gene-PSME3IP1|PSME3IP1","brown"
"gene-CPNE2|CPNE2","midnightblue"
"gene-NLRC5|NLRC5","purple"
"gene-CETP|CETP","honeydew1"
"gene-HERPUD1|HERPUD1","midnightblue"
"gene-PARD6A|PARD6A","blue"
"gene-ENKD1|ENKD1","grey"
"gene-GFOD2|GFOD2","pink"
"gene-CCDC102A|CCDC102A","yellow"
"gene-LOC100223247|LOC100223247","brown"
"gene-COQ9|COQ9","brown"
"gene-DOK4|DOK4","darkseagreen4"
"gene-LOC101234219|LOC101234219","green"
"gene-CIAPIN1|CIAPIN1","turquoise"
"gene-LOC140684862|LOC140684862","yellow"
"gene-POLR2C|POLR2C","blue"
"gene-ADGRG3|ADGRG3","blue"
"gene-DRC7|DRC7","royalblue"
"gene-KIFC3|KIFC3","yellow"
"gene-LOC121470596|LOC121470596","royalblue"
"gene-KATNB1|KATNB1","pink"
"gene-ZNF319|ZNF319","turquoise"
"gene-USB1|USB1","black"
"gene-MMP15|MMP15","cyan"
"gene-CFAP20|CFAP20","sienna3"
"gene-CSNK2A2|CSNK2A2","turquoise"
"gene-GINS3|GINS3","cyan"
"gene-NDRG4|NDRG4","turquoise"
"gene-LOC140684852|LOC140684852","ivory"
"gene-WWOX|WWOX","turquoise"
"gene-MAF|MAF","pink"
"gene-CDYL2|CDYL2","purple"
"gene-CENPN|CENPN","plum2"
"gene-CMC2|CMC2","saddlebrown"
"gene-ATMIN|ATMIN","red"
"gene-PPP1R3E|PPP1R3E","salmon"
"gene-GCSH|GCSH","greenyellow"
"gene-LOC100226108|LOC100226108","salmon"
"gene-BCO1|BCO1","brown"
"gene-GAN|GAN","red"
"gene-CMIP|CMIP","salmon"
"gene-PLCG2|PLCG2","green"
"gene-HSD17B2|HSD17B2","grey"
"gene-SDR42E1|SDR42E1","red"
