"Gene_ID","Module"
"gene-LOC121470718|LOC121470718","blue"
"gene-MAP2K3|MAP2K3","palevioletred3"
"gene-KPNA7|KPNA7","turquoise"
"gene-ARPC1A|ARPC1A","yellow"
"gene-ARPC1B|ARPC1B","blue"
"gene-PDAP1|PDAP1","magenta"
"gene-BUD31|BUD31","pink"
"gene-PTCD1|PTCD1","brown"
"gene-CPSF4|CPSF4","green"
"gene-ATP5MF|ATP5MF","yellow"
"gene-NATD1|NATD1","brown"
"gene-TMEM11|TMEM11","grey"
"gene-LOC115497245|LOC115497245","grey"
"gene-DHRS7B|DHRS7B","brown"
"gene-TNFRSF13B|TNFRSF13B","blue"
"gene-USP22|USP22","blue"
"gene-PLD6|PLD6","grey"
"gene-MPRIP|MPRIP","steelblue"
"gene-FLCN|FLCN","brown"
"gene-COPS3|COPS3","royalblue"
"gene-NT5M|NT5M","brown"
"gene-MED9|MED9","yellow"
"gene-RASD1|RASD1","red"
"gene-PEMT|PEMT","green"
"gene-RAI1|RAI1","grey"
"gene-SREBF1|SREBF1","greenyellow"
"gene-TOM1L2|TOM1L2","purple"
"gene-ATPAF2|ATPAF2","magenta"
"gene-GID4|GID4","white"
"gene-DRG2|DRG2","brown"
"gene-ALKBH5|ALKBH5","brown"
"gene-LLGL1|LLGL1","plum2"
"gene-FLII|FLII","brown"
"gene-MIEF2|MIEF2","green"
"gene-TOP3A|TOP3A","blue"
"gene-SMCR8|SMCR8","brown"
"gene-SHMT1|SHMT1","darkmagenta"
"gene-LOC100230856|LOC100230856","grey"
"gene-LOC121470730|LOC121470730","purple"
"gene-PRPSAP2|PRPSAP2","darkorange2"
"gene-FAM83G|FAM83G","greenyellow"
"gene-GRAP|GRAP","blue"
"gene-LOC116808969|LOC116808969","blue"
"gene-EPN2|EPN2","brown"
"gene-B9D1|B9D1","grey"
"gene-CACNA1H|CACNA1H","salmon"
"gene-SSTR5|SSTR5","grey"
"gene-C1QTNF8|C1QTNF8","green"
"gene-SOX8|SOX8","blue"
"gene-LMF1|LMF1","green"
"gene-LOC140685122|LOC140685122","grey60"
"gene-LOC115497185|LOC115497185","grey"
"gene-LOC115497277|LOC115497277","blue"
"gene-CHTF18|CHTF18","red"
"gene-RPUSD1|RPUSD1","red"
"gene-LOC101232842|LOC101232842","darkred"
"gene-CIAO3|CIAO3","turquoise"
"gene-LOC115497190|LOC115497190","yellowgreen"
"gene-HAGH|HAGH","yellow"
"gene-FAHD1|FAHD1","yellow"
"gene-MEIOB|MEIOB","turquoise"
"gene-MSRB1|MSRB1","grey60"
"gene-LOC115497184|LOC115497184","pink"
"gene-NDUFB10|NDUFB10","yellow"
"gene-RPS2|RPS2","pink"
"gene-LOC140685068|LOC140685068","darkred"
"gene-LOC115497309|LOC115497309","turquoise"
"gene-TBL3|TBL3","turquoise"
"gene-NOXO1|NOXO1","grey"
"gene-GFER|GFER","brown"
"gene-SYNGR3|SYNGR3","blue"
"gene-ZNF598|ZNF598","green"
"gene-NHERF2|NHERF2","greenyellow"
"gene-NTHL1|NTHL1","yellow"
"gene-TSC2|TSC2","greenyellow"
"gene-PKD1|PKD1","turquoise"
"gene-RAB26|RAB26","tan"
"gene-LOC121470738|LOC121470738","turquoise"
"gene-TRAF7|TRAF7","blue"
"gene-CASKIN1|CASKIN1","turquoise"
"gene-BRICD5|BRICD5","turquoise"
"gene-MLST8|MLST8","magenta"
"gene-SLC5A11|SLC5A11","cyan"
"gene-PGP|PGP","brown"
"gene-E4F1|E4F1","turquoise"
"gene-ZDHHC4|ZDHHC4","darkgreen"
"gene-LOC115497282|LOC115497282","turquoise"
"gene-ARHGAP17|ARHGAP17","blue"
"gene-LCMT1|LCMT1","magenta"
"gene-PRKCB|PRKCB","blue"
"gene-RBBP6|RBBP6","turquoise"
"gene-TNRC6A|TNRC6A","darkmagenta"
"gene-LOC115497297|LOC115497297","greenyellow"
"gene-LOC115497240|LOC115497240","turquoise"
"gene-NDUFAB1|NDUFAB1","yellow"
"gene-PALB2|PALB2","turquoise"
"gene-DCTN5|DCTN5","black"
"gene-ERN2|ERN2","tan"
"gene-GGA2|GGA2","midnightblue"
"gene-SCNN1B|SCNN1B","midnightblue"
"gene-USP31|USP31","turquoise"
"gene-PLK1|PLK1","blue"
"gene-UBFD1|UBFD1","purple"
"gene-EARS2|EARS2","black"
"gene-COG7|COG7","turquoise"
"gene-SCNN1G|SCNN1G","turquoise"
"gene-HS3ST2|HS3ST2","turquoise"
"gene-ARL6IP1|ARL6IP1","black"
"gene-RPS15A|RPS15A","pink"
"gene-XYLT1|XYLT1","blue"
"gene-LOC140685072|LOC140685072","blue"
"gene-LOC140685089|LOC140685089","grey"
"gene-LOC140685094|LOC140685094","darkgrey"
"gene-CEP20|CEP20","turquoise"
"gene-LOC100227445|LOC100227445","blue"
"gene-LOC100224521|LOC100224521","brown"
"gene-ABCC6|ABCC6","magenta"
"gene-NDE1|NDE1","midnightblue"
"gene-MYH11|MYH11","yellow"
"gene-BMERB1|BMERB1","red"
"gene-MARF1|MARF1","lightcyan"
"gene-MPV17L|MPV17L","black"
"gene-PDXDC1|PDXDC1","green"
"gene-NTAN1|NTAN1","darkgreen"
"gene-RRN3|RRN3","brown"
"gene-LOC105760548|LOC105760548","red"
"gene-RSL1D1|RSL1D1","grey"
"gene-TNFRSF17|TNFRSF17","darkslateblue"
"gene-GSPT1|GSPT1","brown"
"gene-SNX29|SNX29","black"
"gene-CPPED1|CPPED1","green"
"gene-LOC115497271|LOC115497271","red"
"gene-ERCC4|ERCC4","black"
"gene-MRTFB|MRTFB","grey"
"gene-LOC115497283|LOC115497283","grey"
"gene-LOC121470714|LOC121470714","turquoise"
"gene-PARN|PARN","yellow"
"gene-BFAR|BFAR","brown"
"gene-PLA2G10|PLA2G10","red"
"gene-ZC3H7A|ZC3H7A","grey"
"gene-TXNDC11|TXNDC11","royalblue"
"gene-LOC140685087|LOC140685087","darkgrey"
"gene-SNN|SNN","black"
"gene-LOC121470715|LOC121470715","turquoise"
"gene-LITAF|LITAF","brown"
"gene-LOC115497284|LOC115497284","lightcyan"
"gene-RMI2|RMI2","darkorange2"
"gene-SOCS1|SOCS1","blue"
"gene-CLEC16A|CLEC16A","black"
"gene-CIITA|CIITA","blue"
"gene-DEXI|DEXI","turquoise"
"gene-TVP23A|TVP23A","pink"
"gene-LOC140685088|LOC140685088","grey"
"gene-NUBP1|NUBP1","turquoise"
"gene-EMP2|EMP2","grey"
"gene-GRIN2A|GRIN2A","green"
"gene-LOC140685090|LOC140685090","darkred"
"gene-LOC140685091|LOC140685091","lightyellow"
"gene-HAPSTR1|HAPSTR1","green"
"gene-USP7|USP7","brown"
"gene-METTL22|METTL22","lightcyan"
"gene-CARHSP1|CARHSP1","lavenderblush3"
"gene-PMM2|PMM2","green"
"gene-TMEM186|TMEM186","ivory"
"gene-ABAT|ABAT","green"
"gene-GSG1L|GSG1L","yellow"
"gene-RBFOX1|RBFOX1","darkolivegreen"
"gene-RHBDF1|RHBDF1","blue"
"gene-KATNIP|KATNIP","greenyellow"
"gene-GTF3C1|GTF3C1","turquoise"
"gene-LOC100190325|LOC100190325","turquoise"
"gene-SNRNP25|SNRNP25","yellow"
"gene-NPRL3|NPRL3","purple"
"gene-LOC140685060|LOC140685060","red"
"gene-MPG|MPG","turquoise"
"gene-LOC140685061|LOC140685061","lightyellow"
"gene-MRPL28|MRPL28","yellow"
"gene-HBAD|HBAD","bisque4"
"gene-HBAA|HBAA","bisque4"
"gene-PGAP6|PGAP6","green"
"gene-PDIA2|PDIA2","tan"
"gene-AXIN1|AXIN1","steelblue"
"gene-ARHGDIG|ARHGDIG","blue"
"gene-PERCC1|PERCC1","purple"
"gene-LUC7L|LUC7L","turquoise"
"gene-FAM234A|FAM234A","brown"
"gene-CLCN7|CLCN7","blue"
"gene-LOC100219720|LOC100219720","tan"
"gene-ECI1|ECI1","magenta"
"gene-INTS15|INTS15","blue"
"gene-NAA60|NAA60","brown"
"gene-MGRN1|MGRN1","yellow"
"gene-NUDT16L1|NUDT16L1","yellow"
"gene-UBALD1|UBALD1","red"
"gene-CDIP1|CDIP1","magenta"
"gene-HMOX2|HMOX2","magenta"
"gene-SLX4|SLX4","blue"
"gene-TRAP1|TRAP1","green"
"gene-CREBBP|CREBBP","green"
"gene-ADCY9|ADCY9","green"
"gene-NMRAL1|NMRAL1","grey"
"gene-NLRC3|NLRC3","darkturquoise"
"gene-CLUAP1|CLUAP1","salmon4"
"gene-LOC115497306|LOC115497306","plum1"
"gene-TFAP4|TFAP4","turquoise"
"gene-GLIS2|GLIS2","greenyellow"
"gene-LOC100219950|LOC100219950","turquoise"
"gene-VASN|VASN","grey"
"gene-DNAJA3|DNAJA3","brown"
"gene-LOC100228308|LOC100228308","greenyellow"
"gene-DNAAF8|DNAAF8","lightcyan"
"gene-ANKS3|ANKS3","turquoise"
"gene-LOC115497263|LOC115497263","grey"
"gene-XPO6|XPO6","blue"
"gene-DECR2|DECR2","brown"
"gene-RAB11FIP3|RAB11FIP3","magenta"
"gene-SEPTIN12|SEPTIN12","blue"
"gene-LOC100232233|LOC100232233","blue"
"gene-MSS51|MSS51","grey"
"gene-LOC105760369|LOC105760369","greenyellow"
"gene-CFAP70|CFAP70","grey"
"gene-LOC100231218|LOC100231218","turquoise"
"gene-STUB1|STUB1","yellow"
"gene-JMJD8|JMJD8","yellow"
"gene-WDR24|WDR24","blue"
"gene-CAPN15|CAPN15","blue"
"gene-PIGQ|PIGQ","lightyellow"
"gene-CCDC78|CCDC78","royalblue"
"gene-NUBP2|NUBP2","darkorange2"
"gene-UBN1|UBN1","turquoise"
"gene-NDUFB6|NDUFB6","yellow"
"gene-ANTKMT|ANTKMT","yellow"
"gene-IGFALS|IGFALS","saddlebrown"
"gene-SPSB3|SPSB3","grey"
"gene-NME3|NME3","brown"
"gene-PPL|PPL","turquoise"
"gene-SEC14L5|SEC14L5","blue"
"gene-NAGPA|NAGPA","red"
"gene-ALG1|ALG1","turquoise"
"gene-EEF2KMT|EEF2KMT","greenyellow"
"gene-RAB40C|RAB40C","red"
"gene-WFIKKN1|WFIKKN1","turquoise"
"gene-METTL26|METTL26","yellow"
"gene-MCRIP2|MCRIP2","yellow"
"gene-ABCA3|ABCA3","blue"
"gene-VRK3|VRK3","turquoise"
"gene-CCNF|CCNF","blue"
"gene-TEDC2|TEDC2","violet"
"gene-LOC100219675|LOC100219675","grey"
"gene-LOC100225436|LOC100225436","grey"
"gene-NTN3|NTN3","grey"
"gene-TBC1D24|TBC1D24","greenyellow"
"gene-AMDHD2|AMDHD2","midnightblue"
"gene-IFT140|IFT140","red"
"gene-MAPK8IP3|MAPK8IP3","turquoise"
"gene-LOC116808958|LOC116808958","pink"
"gene-ATP6V0C|ATP6V0C","blue"
"gene-C14H8orf33|C14H8orf33","blue"
"gene-LOC115497205|LOC115497205","turquoise"
"gene-RNPS1|RNPS1","brown"
"gene-TELO2|TELO2","turquoise"
"gene-TMEM204|TMEM204","magenta"
"gene-CRAMP1|CRAMP1","turquoise"
"gene-JPT2|JPT2","black"
"gene-MRPS34|MRPS34","green"
"gene-GLYR1|GLYR1","black"
"gene-ROGDI|ROGDI","green"
"gene-MORC2|MORC2","turquoise"
"gene-LOC140685130|LOC140685130","grey60"
"gene-SMTN|SMTN","grey"
"gene-SELENOM|SELENOM","cyan"
"gene-INPP5J|INPP5J","magenta"
"gene-PLA2G3|PLA2G3","yellow"
"gene-POLE|POLE","blue"
"gene-AIFM3|AIFM3","yellow"
"gene-P2RX6|P2RX6","grey"
"gene-LOC140685168|LOC140685168","blue"
"gene-SLC7A4|SLC7A4","darkturquoise"
"gene-DGCR6|DGCR6","turquoise"
"gene-LOC115497326|LOC115497326","red"
"gene-SCARF2|SCARF2","blue"
"gene-LOC115497435|LOC115497435","turquoise"
"gene-PRODH|PRODH","magenta"
"gene-RTN4R|RTN4R","steelblue"
"gene-TBC1D10A|TBC1D10A","salmon"
"gene-CASTOR1|CASTOR1","grey"
"gene-LOC115497416|LOC115497416","blue"
"gene-LIF|LIF","black"
"gene-OSBP2|OSBP2","brown"
"gene-GAL3ST1|GAL3ST1","pink"
"gene-LOC140685138|LOC140685138","lightpink4"
"gene-CCDC157|CCDC157","red"
"gene-IQCD|IQCD","plum2"
"gene-SLC35E4|SLC35E4","steelblue"
"gene-TCN2|TCN2","pink"
"gene-PES1|PES1","turquoise"
"gene-MTFP1|MTFP1","pink"
"gene-SEC14L2|SEC14L2","yellow"
"gene-LOC140685144|LOC140685144","turquoise"
"gene-RNF215|RNF215","greenyellow"
"gene-SF3A1|SF3A1","brown"
"gene-HORMAD2|HORMAD2","darkolivegreen"
"gene-LOC115497391|LOC115497391","turquoise"
"gene-MTMR3|MTMR3","brown"
"gene-ASCC2|ASCC2","turquoise"
"gene-UQCR10|UQCR10","yellow"
"gene-ZMAT5|ZMAT5","yellow"
"gene-NF2|NF2","brown"
"gene-PLEKHA4|PLEKHA4","skyblue3"
"gene-NIPSNAP1|NIPSNAP1","yellow"
"gene-NEFH|NEFH","violet"
"gene-THOC5|THOC5","turquoise"
"gene-AP1B1|AP1B1","saddlebrown"
"gene-GAS2L1|GAS2L1","yellow"
"gene-EWSR1|EWSR1","yellow"
"gene-EMID1|EMID1","greenyellow"
"gene-RASAL1|RASAL1","grey"
"gene-DTX1|DTX1","grey"
"gene-WSB2|WSB2","yellow"
"gene-RFC5|RFC5","green"
"gene-NOS1|NOS1","grey"
"gene-TESC|TESC","bisque4"
"gene-FBXO21|FBXO21","mediumpurple3"
"gene-HRK|HRK","black"
"gene-FBXW8|FBXW8","green"
"gene-RNFT2|RNFT2","turquoise"
"gene-SPRING1|SPRING1","yellow"
"gene-C15H22orf15|C15H22orf15","red"
"gene-VPREB3|VPREB3","darkred"
"gene-CHCHD10|CHCHD10","yellow"
"gene-SMARCB1|SMARCB1","black"
"gene-LOC101233554|LOC101233554","cyan"
"gene-DERL3|DERL3","grey60"
"gene-LOC115497385|LOC115497385","grey"
"gene-LOC100190143|LOC100190143","yellow"
"gene-DDX51|DDX51","turquoise"
"gene-LOC100222749|LOC100222749","yellow"
"gene-LOC100232469|LOC100232469","green"
"gene-DDT|DDT","magenta"
"gene-LOC100225628|LOC100225628","grey"
"gene-CABIN1|CABIN1","turquoise"
"gene-LOC115497401|LOC115497401","orangered4"
"gene-CRKL|CRKL","brown"
"gene-LOC140685149|LOC140685149","grey"
"gene-KLHL22|KLHL22","turquoise"
"gene-MED15|MED15","turquoise"
"gene-SMPD4|SMPD4","red"
"gene-GGT5|GGT5","black"
"gene-GGT1|GGT1","tan"
"gene-LRRC75B|LRRC75B","pink"
"gene-ADORA2A|ADORA2A","blue"
"gene-SNRPD3|SNRPD3","pink"
"gene-GUCD1|GUCD1","greenyellow"
"gene-UPB1|UPB1","yellow"
"gene-SPECC1L|SPECC1L","brown"
"gene-LOC115497407|LOC115497407","red"
"gene-BCR|BCR","turquoise"
"gene-RAB36|RAB36","lightyellow"
"gene-GNAZ|GNAZ","turquoise"
"gene-SLC5A1|SLC5A1","blue"
"gene-YWHAH|YWHAH","salmon"
"gene-PATZ1|PATZ1","blue"
"gene-DEPDC5|DEPDC5","turquoise"
"gene-SFI1|SFI1","grey"
"gene-PRR14L|PRR14L","black"
"gene-LOC100221772|LOC100221772","brown"
"gene-PISD|PISD","green"
"gene-EIF4ENIF1|EIF4ENIF1","red"
"gene-DRG1|DRG1","green"
"gene-CABP1|CABP1","grey"
"gene-PIK3IP1|PIK3IP1","navajowhite2"
"gene-LIMK2|LIMK2","paleturquoise"
"gene-RNF185|RNF185","yellow"
"gene-C15H12orf43|C15H12orf43","magenta"
"gene-HNF1A|HNF1A","magenta"
"gene-SPPL3|SPPL3","grey"
"gene-LOC115497394|LOC115497394","lightpink4"
"gene-ACADS|ACADS","green"
"gene-UNC119B|UNC119B","brown"
"gene-MLEC|MLEC","brown"
"gene-POP5|POP5","magenta"
"gene-RNF10|RNF10","green"
"gene-DYNLL1|DYNLL1","green"
"gene-COQ5|COQ5","salmon"
"gene-LOC100190349|LOC100190349","grey"
"gene-GATC|GATC","turquoise"
"gene-TRIAP1|TRIAP1","green"
"gene-COX6A1|COX6A1","yellow"
"gene-MSI1|MSI1","lightcyan"
"gene-SIRT4|SIRT4","lightcyan"
"gene-PXN|PXN","brown"
"gene-LOC115497354|LOC115497354","orangered4"
"gene-BICDL1|BICDL1","grey"
"gene-CIT|CIT","blue"
"gene-PRKAB1|PRKAB1","purple"
"gene-HSPB8|HSPB8","green"
"gene-RPLP0|RPLP0","pink"
"gene-GCN1|GCN1","brown"
"gene-RAB35|RAB35","brown"
"gene-VSIG10|VSIG10","grey"
"gene-TAOK3|TAOK3","salmon"
"gene-SUDS3|SUDS3","grey"
"gene-PEBP1|PEBP1","saddlebrown"
"gene-CFAP73|CFAP73","tan"
"gene-DDX54|DDX54","magenta"
"gene-RITA1|RITA1","green"
"gene-TPCN1|TPCN1","red"
"gene-SLC8B1|SLC8B1","magenta"
"gene-SDSL|SDSL","turquoise"
"gene-PLBD2|PLBD2","brown4"
"gene-RBM19|RBM19","brown"
"gene-LOC140685142|LOC140685142","red"
"gene-TBX3|TBX3","turquoise"
"gene-LOC115497378|LOC115497378","turquoise"
"gene-MED13L|MED13L","lightcyan"
"gene-LOC100227652|LOC100227652","grey"
"gene-LOC101234199|LOC101234199","grey"
"gene-ESS2|ESS2","lightyellow"
"gene-GSC2|GSC2","darkmagenta"
"gene-DGCR2|DGCR2","purple"
"gene-CLTCL1|CLTCL1","brown"
"gene-LOC100223798|LOC100223798","turquoise"
"gene-LOC101234247|LOC101234247","turquoise"
"gene-SLC25A1|SLC25A1","green"
"gene-HIC2|HIC2","orangered4"
"gene-SNAP29|SNAP29","brown"
"gene-PI4KA|PI4KA","brown"
"gene-SERPIND1|SERPIND1","magenta"
"gene-UBE2L3|UBE2L3","brown"
"gene-YDJC|YDJC","greenyellow"
"gene-SDF2L1|SDF2L1","red"
"gene-LOC121470778|LOC121470778","turquoise"
"gene-MIR130A|MIR130A","darkolivegreen"
"gene-TOP3B|TOP3B","brown"
"gene-PPM1F|PPM1F","brown"
"gene-LOC115497359|LOC115497359","grey"
"gene-LOC115497360|LOC115497360","grey60"
"gene-MAPK1|MAPK1","black"
"gene-LOC140685141|LOC140685141","turquoise"
"gene-YPEL1|YPEL1","red"
"gene-PPIL2|PPIL2","red"
"gene-CDC45|CDC45","blue"
"gene-CLDN5|CLDN5","blue"
"gene-HIRA|HIRA","brown"
"gene-MRPL40|MRPL40","yellow"
"gene-C15H22orf39|C15H22orf39","royalblue"
"gene-UFD1|UFD1","green"
"gene-LOC100218025|LOC100218025","blue"
"gene-SEPTIN5|SEPTIN5","blue"
"gene-GP1BB|GP1BB","midnightblue"
"gene-TBX1|TBX1","blue"
"gene-GNB1L|GNB1L","turquoise"
"gene-TXNRD2|TXNRD2","darkslateblue"
"gene-ARVCF|ARVCF","purple"
"gene-COMT|COMT","yellow"
"gene-TANGO2|TANGO2","brown"
"gene-DGCR8|DGCR8","turquoise"
"gene-TRMT2A|TRMT2A","green"
"gene-RANBP1|RANBP1","brown"
"gene-LOC115497456|LOC115497456","lightyellow"
"gene-ZDHHC8|ZDHHC8","lightgreen"
"gene-PGAM5|PGAM5","brown"
"gene-ANKLE2|ANKLE2","black"
"gene-LOC100231426|LOC100231426","black"
"gene-GOLGA3|GOLGA3","brown"
"gene-CHFR|CHFR","grey"
"gene-FBRSL1|FBRSL1","blue"
"gene-LOC140685151|LOC140685151","lavenderblush3"
"gene-GALNT9|GALNT9","brown"
"gene-LOC140685148|LOC140685148","darkred"
"gene-EP400|EP400","turquoise"
"gene-NOC4L|NOC4L","lightcyan"
"gene-PUS1|PUS1","blue"
"gene-ULK1|ULK1","green"
"gene-SUSD2|SUSD2","darkorange"
"gene-KREMEN1|KREMEN1","darkorange"
"gene-ZNRF3|ZNRF3","red"
"gene-LOC115497382|LOC115497382","red"
"gene-LOC100227658|LOC100227658","turquoise"
"gene-CHEK2|CHEK2","blue"
"gene-XBP1|XBP1","red"
"gene-CCDC117|CCDC117","black"
"gene-LOC100230469|LOC100230469","turquoise"
"gene-TTC28|TTC28","violet"
"gene-PITPNB|PITPNB","green"
"gene-MN1|MN1","grey"
"gene-TPST2|TPST2","brown"
"gene-HPS4|HPS4","black"
"gene-TFIP11|TFIP11","plum1"
"gene-SRRD|SRRD","turquoise"
"gene-MYO18B|MYO18B","grey"
"gene-GRK3|GRK3","brown"
"gene-KIAA1671|KIAA1671","brown"
"gene-CRYBB3|CRYBB3","turquoise"
"gene-LOC116809018|LOC116809018","purple"
"gene-SGSM1|SGSM1","turquoise"
"gene-C15H12orf76|C15H12orf76","darkred"
"gene-ANKRD13A|ANKRD13A","salmon"
"gene-TRPV4|TRPV4","lavenderblush3"
"gene-FAM222A|FAM222A","yellow"
"gene-GIT2|GIT2","blue"
"gene-TCHP|TCHP","red"
"gene-GLTP|GLTP","green"
"gene-MVK|MVK","green"
"gene-MMAB|MMAB","magenta"
"gene-UBE3B|UBE3B","brown"
"gene-KCTD10|KCTD10","blue"
"gene-SVOP|SVOP","turquoise"
"gene-ALKBH2|ALKBH2","lightyellow"
"gene-UNG|UNG","blue"
"gene-USP30|USP30","brown"
"gene-DAO|DAO","magenta"
"gene-SSH1|SSH1","turquoise"
"gene-SELPLG|SELPLG","blue"
"gene-CORO1C|CORO1C","blue"
"gene-TMEM119|TMEM119","blue"
"gene-ISCU|ISCU","brown4"
"gene-SART3|SART3","darkslateblue"
"gene-FICD|FICD","red"
"gene-CMKLR1|CMKLR1","blue"
"gene-WSCD2|WSCD2","salmon"
"gene-RPH3A|RPH3A","blue"
"gene-PTPN11|PTPN11","green"
"gene-RPL6|RPL6","saddlebrown"
"gene-HECTD4|HECTD4","yellow"
"gene-TRAFD1|TRAFD1","salmon"
"gene-NAA25|NAA25","turquoise"
"gene-ERP29|ERP29","brown"
"gene-TMEM116|TMEM116","brown"
"gene-MAPKAPK5|MAPKAPK5","red"
"gene-ALDH2|ALDH2","magenta"
"gene-PHETA1|PHETA1","greenyellow"
"gene-ATXN2|ATXN2","midnightblue"
"gene-ACAD10|ACAD10","purple"
"gene-BRAP|BRAP","green"
"gene-LOC115497450|LOC115497450","grey60"
"gene-SH2B3|SH2B3","greenyellow"
"gene-CUX2|CUX2","lavenderblush3"
"gene-PPP1CC|PPP1CC","brown"
"gene-HVCN1|HVCN1","blue"
"gene-LOC116808998|LOC116808998","magenta"
"gene-TCTN1|TCTN1","darkorange2"
"gene-RAD9B|RAD9B","grey"
"gene-PPTC7|PPTC7","green"
"gene-KNTC1|KNTC1","blue"
"gene-VPS29|VPS29","salmon4"
"gene-RSRC2|RSRC2","turquoise"
"gene-LOC121470754|LOC121470754","turquoise"
"gene-ZCCHC8|ZCCHC8","turquoise"
"gene-CLIP1|CLIP1","blue"
"gene-VPS33A|VPS33A","salmon"
"gene-LOC140685140|LOC140685140","mediumpurple3"
"gene-DIABLO|DIABLO","grey60"
"gene-LRRC43|LRRC43","pink"
"gene-B3GNT4|B3GNT4","blue"
"gene-MLXIP|MLXIP","midnightblue"
"gene-CFAP251|CFAP251","midnightblue"
"gene-BCL7A|BCL7A","turquoise"
"gene-PSMD9|PSMD9","purple"
"gene-MORN3|MORN3","grey"
"gene-LOC100218031|LOC100218031","blue"
"gene-KDM2B|KDM2B","blue"
"gene-LOC115497321|LOC115497321","midnightblue"
"gene-RNF34|RNF34","blue"
"gene-ANAPC5|ANAPC5","red"
"gene-RHOF|RHOF","brown"
"gene-HPD|HPD","purple"
"gene-SETD1B|SETD1B","red"
"gene-CAMKK2|CAMKK2","blue"
"gene-P2RX4|P2RX4","grey"
"gene-LOC115497352|LOC115497352","turquoise"
"gene-IFT81|IFT81","black"
"gene-ATP2A2|ATP2A2","red"
"gene-CCDC62|CCDC62","turquoise"
"gene-ANAPC7|ANAPC7","green"
"gene-LOC116809019|LOC116809019","grey"
"gene-ARPC3|ARPC3","blue"
"gene-GPN3|GPN3","ivory"
"gene-DENR|DENR","pink"
"gene-HIP1R|HIP1R","turquoise"
"gene-VPS37B|VPS37B","brown"
"gene-ARL6IP4|ARL6IP4","blue"
"gene-PITPNM2|PITPNM2","blue"
"gene-LOC115497418|LOC115497418","yellow"
"gene-ABCB9|ABCB9","greenyellow"
"gene-OGFOD2|OGFOD2","yellow"
"gene-MPHOSPH9|MPHOSPH9","turquoise"
"gene-CDK2AP1|CDK2AP1","turquoise"
"gene-MTRFR|MTRFR","tan"
"gene-SBNO1|SBNO1","lightcyan"
"gene-RILPL1|RILPL1","brown"
"gene-KMT5A|KMT5A","brown"
"gene-RILPL2|RILPL2","blue"
"gene-SNRNP35|SNRNP35","blue"
"gene-TMED2|TMED2","royalblue"
"gene-DDX55|DDX55","grey60"
"gene-EIF2B1|EIF2B1","grey"
"gene-GTF2H3|GTF2H3","turquoise"
"gene-TCTN2|TCTN2","black"
"gene-ATP6V0A2|ATP6V0A2","red"
"gene-RFLNA|RFLNA","grey"
"gene-CCDC92|CCDC92","darkmagenta"
"gene-SCARB1|SCARB1","yellow"
"gene-NCOR2|NCOR2","green"
"gene-LOC115497404|LOC115497404","grey"
"gene-UBC|UBC","turquoise"
"gene-DHX37|DHX37","greenyellow"
"gene-LOC140685163|LOC140685163","green"
"gene-BRI3BP|BRI3BP","brown"
"gene-LOC140685164|LOC140685164","darkgrey"
"gene-TMEM132B|TMEM132B","brown"
"gene-AACS|AACS","green"
"gene-TMEM132D|TMEM132D","skyblue"
"gene-FZD10|FZD10","white"
"gene-LOC115497443|LOC115497443","tan"
"gene-SLC15A4|SLC15A4","brown"
"gene-GLT1D1|GLT1D1","red"
"gene-LOC115497444|LOC115497444","black"
"gene-RIMBP2|RIMBP2","grey"
"gene-STX2|STX2","blue"
"gene-LOC140685155|LOC140685155","lightcyan"
"gene-ADGRD1|ADGRD1","grey"
"gene-RAN|RAN","salmon"
"gene-SFSWAP|SFSWAP","turquoise"
"gene-LOC101234054|LOC101234054","black"
"gene-MMP17|MMP17","thistle2"
"gene-LOC140685157|LOC140685157","red"
"gene-LOC121469060|LOC121469060","blue"
"gene-LOC100229898|LOC100229898","yellow"
"gene-LOC115491915|LOC115491915","grey"
"gene-LOC140685191|LOC140685191","darkgrey"
"gene-LOC115491911|LOC115491911","turquoise"
"gene-SNRPA|SNRPA","blue"
"gene-LOC140685189|LOC140685189","turquoise"
"gene-LOC115491912|LOC115491912","yellow"
"gene-LOC140685188|LOC140685188","turquoise"
"gene-LOC140685204|LOC140685204","plum1"
"gene-LOC140685203|LOC140685203","grey"
"gene-LOC140685202|LOC140685202","plum1"
"gene-LOC121468893|LOC121468893","turquoise"
"gene-LOC116807405|LOC116807405","plum1"
"gene-LOC121469005|LOC121469005","blue"
"gene-LOC101234064|LOC101234064","turquoise"
"gene-LOC121470816|LOC121470816","blue"
"gene-LOC121470792|LOC121470792","red"
"gene-MAPK7|MAPK7","magenta"
"gene-LOC121470821|LOC121470821","turquoise"
"gene-LOC121470790|LOC121470790","pink"
"gene-LOC140685198|LOC140685198","greenyellow"
"gene-LOC121470818|LOC121470818","turquoise"
"gene-LOC121470833|LOC121470833","turquoise"
"gene-TAOK2|TAOK2","turquoise"
"gene-LOC140685193|LOC140685193","darkred"
"gene-VKORC1|VKORC1","yellow"
"gene-LOC140685194|LOC140685194","mediumpurple3"
"gene-LOC140685195|LOC140685195","blue"
"gene-LOC121470800|LOC121470800","turquoise"
"gene-TBRG1|TBRG1","darkgrey"
"gene-TLCD3B|TLCD3B","pink"
"gene-LOC140685187|LOC140685187","tan"
"gene-ALDOA|ALDOA","brown"
"gene-PPP4C|PPP4C","brown"
"gene-SRCAP|SRCAP","white"
